,Unnamed: 0,street_address,city,state,zip_code,lat,lon,misc_notes,phone_number,MONDAY_is_closed,MONDAY_open,MONDAY_close,TUESDAY_is_closed,TUESDAY_open,TUESDAY_close,WEDNESDAY_is_closed,WEDNESDAY_open,WEDNESDAY_close,THURSDAY_is_closed,THURSDAY_open,THURSDAY_close,FRIDAY_is_closed,FRIDAY_open,FRIDAY_close,SATURDAY_is_closed,SATURDAY_open,SATURDAY_close,SUNDAY_is_closed,SUNDAY_open,SUNDAY_close,geometry,county,STATEFP,COUNTYFP
488,488,10399 Folsom Blvd,Rancho Cordova,CA,95670,38.589155100000006,-121.3035242,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19163632661,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.3035242 38.58915510000001),Sacramento,06,067
489,489,11425 Baseline Road,Rancho Cucamonga,CA,91730,34.12108458414304,-117.55576605735904,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19094667031,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2200.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-117.555766057359 34.12108458414304),San Bernardino,06,071
490,490,8140 Vineyard Ave,Rancho Cucamonga,CA,91730,34.105880803980824,-117.61155432634835,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19099487591,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-117.6115543263484 34.10588080398082),San Bernardino,06,071
491,491,29840 Santa Margarita,Rancho Santa Margarita,CA,92688,33.6374269014083,-117.60947481595592,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19498586605,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-117.6094748159559 33.6374269014083),Orange,06,059
492,492,135 Lake Blvd. East,Redding,CA,96003,40.6101389,-122.3723331,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",15303951340,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,1930.0,POINT (-122.3723331 40.6101389),Shasta,06,089
493,493,645 E. Redlands Boulevard,Redlands,CA,92373,34.05446350494413,-117.17430335276129,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19097925972,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.1743033527613 34.05446350494413),San Bernardino,06,071
494,494,204 El Camino Real,Redwood City,CA,94062,37.49220739941706,-122.24294243900457,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16503655360,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.2429424390046 37.49220739941706),San Mateo,06,081
495,495,659 Woodside Road,Redwood City,CA,94061,37.46833902295247,-122.22348044805182,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16503651957,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-122.2234804480518 37.46833902295247),San Mateo,06,081
496,496,864 West Manning,Reedley,CA,93654,36.60448765112829,-119.45727571407996,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",15596381041,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,POINT (-119.45727571408 36.60448765112829),Fresno,06,019
497,497,6916 Reseda Boulevard,Reseda,CA,91335,34.196199740657896,-118.53568364418028,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18188813200,False,1100.0,2130.0,False,1100.0,2130.0,False,1100.0,2130.0,False,1100.0,2130.0,False,1100.0,2130.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-118.5356836441803 34.1961997406579),Los Angeles,06,037
498,498,223 E Foothill Blvd,Rialto,CA,92376,34.10641888956881,-117.36660180795197,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19098744547,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,POINT (-117.366601807952 34.10641888956881),San Bernardino,06,071
499,499,12319 San Pablo Avenue #147,Richmond,CA,94805,37.93561654015816,-122.3256268073576,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",15102321527,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.3256268073576 37.93561654015816),Contra Costa,06,013
500,500,15555 San Pablo Ave,Richmond,CA,94806,37.99042370398435,-122.33643143427372,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",15102222814,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,POINT (-122.3364314342737 37.99042370398435),Contra Costa,06,013
501,501,6328 Rio Linda Blvd,Rio Linda,CA,95673,38.682657216124014,-121.45640867356974,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19169928772,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.4564086735697 38.68265721612401),Sacramento,06,067
502,502,1005 Highway 12,Rio Vista,CA,94571,38.16188363831181,-121.6989840584156,Drive-Thru and Carry Out available. Dining Room closed,17073747515,False,900.0,2200.0,False,900.0,2200.0,False,900.0,2200.0,False,900.0,2200.0,False,900.0,2300.0,False,900.0,2300.0,False,900.0,2200.0,POINT (-121.6989840584156 38.16188363831181),Solano,06,095
503,503,2200 Patterson Road,Riverbank,CA,95367,37.732251727908725,-120.95835990116942,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",12098694205,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-120.9583599011694 37.73225172790873),Stanislaus,06,099
504,504,10061 Magnolia Ave,Riverside,CA,92503,33.91480257194048,-117.45715295492973,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19516890573,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-117.4571529549297 33.91480257194048),Riverside,06,065
505,505,5225 Canyon Crest Dr #84,Riverside,CA,92507,33.95567042934324,-117.32950953311789,,19517870761,False,930.0,2300.0,False,930.0,2300.0,False,930.0,2300.0,False,930.0,2300.0,False,930.0,2300.0,False,930.0,2300.0,False,930.0,2300.0,POINT (-117.3295095331179 33.95567042934324),Riverside,06,065
506,506,6221 Van Buren Blvd,Riverside,CA,92503,33.94430817138799,-117.4533737901374,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19513519778,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2100.0,POINT (-117.4533737901374 33.94430817138799),Riverside,06,065
507,507,7970 Limonite Ave,Riverside,CA,92509,33.97787447558876,-117.45815623867507,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19516858485,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2200.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-117.4581562386751 33.97787447558876),Riverside,06,065
508,508,4855 Granite Drive,Rocklin,CA,95677,38.78904629674476,-121.22350738459645,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19166249142,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.2235073845964 38.78904629674476),Placer,06,061
509,509,6710 Five-Star Blvd,Rocklin,CA,95677,38.78079518180269,-121.26435719501104,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19166242309,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.264357195011 38.78079518180269),Placer,06,061
510,510,6700 Commerce Boulevard,Rohnert Park,CA,94928,38.34356719000468,-122.71175840965526,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",17075849070,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.7117584096553 38.34356719000468),Sonoma,06,097
511,511,1089 Sunrise Avenue,Roseville,CA,95661,38.7274010609913,-121.2715842287124,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19167823822,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.2715842287124 38.7274010609913),Placer,06,061
512,512,5130 Foothills Blvd,Roseville,CA,95747,38.761840105757926,-121.311229562583,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19167829333,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.311229562583 38.76184010575793),Placer,06,061
513,513,17901 Colima Road,Rowland Heights,CA,91748,33.990257799999995,-117.9131243,,16268397414,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2200.0,False,1000.0,2200.0,False,1000.0,2130.0,POINT (-117.9131243 33.99025779999999),Los Angeles,06,037
514,514,1501 Meadowview Road,Sacramento,CA,95832,38.48155001096097,-121.50086275887816,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19164219876,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.5008627588782 38.48155001096097),Sacramento,06,067
515,515,1601 Del Paso Boulevard,Sacramento,CA,95815,38.607329758293965,-121.45735422860147,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19169298253,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.4573542286015 38.60732975829396),Sacramento,06,067
516,516,2128 Sutterville Road,Sacramento,CA,95822,38.53848713592215,-121.48935154538628,Carry Out and Delivery available. Dining Room closed.,19164544811,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.4893515453863 38.53848713592215),Sacramento,06,067
517,517,2312 Arden Way,Sacramento,CA,95825,38.59569901176389,-121.4097523036528,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19169272231,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.4097523036528 38.59569901176389),Sacramento,06,067
518,518,2920 Del Paso Road,Sacramento,CA,95834,38.65543709918269,-121.5269875021114,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19164198222,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,POINT (-121.5269875021114 38.65543709918269),Sacramento,06,067
519,519,3551 Bradshaw Rd,Sacramento,CA,95827,38.5578671285754,-121.33571087445956,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19163665511,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.3357108744596 38.5578671285754),Sacramento,06,067
520,520,3580 Northgate Boulevard,Sacramento,CA,95834,38.633205282641406,-121.4750480078444,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19166417798,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.4750480078444 38.63320528264141),Sacramento,06,067
521,521,3820 Florin Road,Sacramento,CA,95823,38.49577764650666,-121.46154742701886,Carry Out and Delivery available. Dining Room closed.,19164221710,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.4615474270189 38.49577764650666),Sacramento,06,067
522,522,4219 Marconi Ave,Sacramento,CA,95821,38.61801378226739,-121.3660581910845,,19164832728,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-121.3660581910845 38.61801378226739),Sacramento,06,067
523,523,5835 Madison Avenue,Sacramento,CA,95841,38.66102542055396,-121.32848320676328,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19163446755,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.3284832067633 38.66102542055396),Sacramento,06,067
524,524,6099 Stockton Boulevard,Sacramento,CA,95824,38.516115629106494,-121.4379926239252,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19164212122,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-121.4379926239252 38.51611562910649),Sacramento,06,067
525,525,7821 Alta Valley Drive,Sacramento,CA,95823,38.47332001355929,-121.42524336820162,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19166824414,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-121.4252433682016 38.47332001355929),Sacramento,06,067
526,526,8335 Elk Grove Florin Road,Sacramento,CA,95829,38.45511441012033,-121.3712460637828,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19165252123,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.3712460637828 38.45511441012033),Sacramento,06,067
527,527,1209 South Main Street,Salinas,CA,93901,36.65783268512297,-121.65916662037311,Carry Out and Delivery available. Dining Room closed.,18314226469,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.6591666203731 36.65783268512297),Monterey,06,053
528,528,2040 North Main Street,Salinas,CA,93906,36.72316782003126,-121.65597995885456,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18314495069,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.6559799588546 36.72316782003126),Monterey,06,053
529,529,700 East Alisal Street,Salinas,CA,93905,36.673070270450495,-121.63195228165053,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18314242505,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.6319522816505 36.67307027045049),Monterey,06,053
530,530,2084 S. Marina Drive,Salton City,CA,92274,33.27883,-115.96556,,17603941024,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-115.96556 33.27883),Imperial,06,025
531,531,2007 E Highland Ave,San Bernardino,CA,92404,34.13556217429801,-117.2431002303735,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19098621127,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.2431002303735 34.13556217429801),San Bernardino,06,071
532,532,4694 University Parkway,San Bernardino,CA,92407,34.1705377671231,-117.33404425644876,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19098808118,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.3340442564488 34.1705377671231),San Bernardino,06,071
533,533,808 W Highland Ave,San Bernardino,CA,92405,34.13624244570364,-117.30149915081375,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19098839411,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.3014991508138 34.13624244570364),San Bernardino,06,071
534,534,12305 Alemania Road,San Diego,CA,92129,32.93725743637328,-117.11241096193032,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18585479744,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.1124109619303 32.93725743637328),San Diego,06,073
535,535,155 Marketplace Avenue,San Diego,CA,92113,32.703793890900805,-117.10012506891758,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16192621915,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.1001250689176 32.7037938909008),San Diego,06,073
536,536,2260 Callagan Hwy Bldg 3187A,San Diego,CA,92136,32.689840000000004,-117.128494,Carry Out available. Dining Room closed,17605807977,True,,,True,,,True,,,True,,,True,,,True,,,True,,,POINT (-117.128494 32.68984),San Diego,06,073
537,537,2829 University Ave,San Diego,CA,92104,32.748126313159496,-117.1330525073576,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16192970534,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,POINT (-117.1330525073576 32.7481263131595),San Diego,06,073
538,538,4140 Convoy Street,San Diego,CA,92111,32.81735778249808,-117.15527186619482,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18582777020,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.1552718661948 32.81735778249808),San Diego,06,073
539,539,4290 Clairemont Mesa Blvd,San Diego,CA,92117,32.832819874713955,-117.20136600765954,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18582741287,False,930.0,2330.0,False,930.0,2330.0,False,930.0,2330.0,False,930.0,2330.0,False,930.0,2330.0,False,930.0,2330.0,False,930.0,2330.0,POINT (-117.2013660076595 32.83281987471396),San Diego,06,073
540,540,4380 Palm Avenue,San Diego,CA,92154,32.58434181053248,-117.03849343989847,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16196906362,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,POINT (-117.0384934398985 32.58434181053248),San Diego,06,073
541,541,4545 El Cajon Blvd,San Diego,CA,92115,32.755116616430826,-117.09672400409158,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16192843975,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,POINT (-117.0967240040916 32.75511661643083),San Diego,06,073
542,542,6605 Mission Gorge Rd,San Diego,CA,92120,32.79334342557128,-117.09693361532686,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16192804814,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,POINT (-117.0969336153269 32.79334342557128),San Diego,06,073
543,543,6745 Mira Mesa Blvd,San Diego,CA,92121,32.90692238523052,-117.1728338773155,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18585581581,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.1728338773155 32.90692238523052),San Diego,06,073
544,544,7049 Eastman Street,San Diego,CA,92111,32.789280230969936,-117.1684823564314,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18584929153,False,1000.0,2330.0,False,1000.0,2330.0,False,1000.0,2330.0,False,1000.0,2330.0,False,1000.0,2330.0,False,1000.0,2330.0,False,1000.0,2330.0,POINT (-117.1684823564314 32.78928023096994),San Diego,06,073
545,545,7180 Miramar Rd,San Diego,CA,92121,32.88110133694213,-117.15853918344976,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18582718559,False,900.0,2200.0,False,900.0,2200.0,False,900.0,2200.0,False,900.0,2200.0,False,900.0,2200.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-117.1585391834498 32.88110133694213),San Diego,06,073
546,546,723 West Arrow Highway,San Dimas,CA,91773,34.106785716771505,-117.81974667014578,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19095925459,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2200.0,POINT (-117.8197466701458 34.1067857167715),Los Angeles,06,037
547,547,1327 San Fernando Road,San Fernando,CA,91340,34.28610278528591,-118.44465827972137,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18183654342,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,POINT (-118.4446582797214 34.28610278528591),Los Angeles,06,037
548,548,1150 Taraval Street,San Francisco,CA,94116,37.74311333818941,-122.47880464125365,Carry Out and Delivery available. Dining Room closed.,14157313314,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-122.4788046412536 37.74311333818941),San Francisco,06,075
549,549,200 Duboce Avenue,San Francisco,CA,94103,37.769911835979606,-122.42483335276124,Carry Out and Delivery available. Dining Room closed.,14154311613,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.4248333527612 37.76991183597961),San Francisco,06,075
550,550,4150 Geary Boulevard,San Francisco,CA,94118,37.7812459492451,-122.46415643893324,Carry Out and Delivery available. Dining Room closed.,14153877440,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-122.4641564389332 37.7812459492451),San Francisco,06,075
551,551,4285 Mission St,San Francisco,CA,94112,37.72890423523908,-122.43075740488727,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14153348318,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-122.4307574048873 37.72890423523908),San Francisco,06,075
552,552,691 Eddy Street,San Francisco,CA,94109,37.78299154533936,-122.41899295031452,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14156732641,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-122.4189929503145 37.78299154533936),San Francisco,06,075
553,553,518 East Las Tunas Drive,San Gabriel,CA,91776,34.103117867750825,-118.09374629753592,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16262851227,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-118.0937462975359 34.10311786775083),Los Angeles,06,037
554,554,1395 Stanwood Avenue,San Jose,CA,95118,37.24677958465367,-121.8901198251486,Carry Out and Delivery available. Dining Room closed.,14082655011,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.8901198251486 37.24677958465367),Santa Clara,06,085
555,555,2342 Story Road,San Jose,CA,95122,37.34712067417553,-121.8318704457658,Carry Out and Delivery available. Dining Room closed.,14082722900,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-121.8318704457658 37.34712067417553),Santa Clara,06,085
556,556,2415 South King Road,San Jose,CA,95122,37.32158849885175,-121.82561888833555,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14082744053,False,900.0,0.0,False,900.0,0.0,False,900.0,0.0,False,900.0,0.0,False,900.0,0.0,False,900.0,0.0,False,900.0,0.0,POINT (-121.8256188883356 37.32158849885175),Santa Clara,06,085
557,557,250 North Bascom Avenue,San Jose,CA,95128,37.3276772923756,-121.93169040550184,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14082864537,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,POINT (-121.9316904055018 37.3276772923756),Santa Clara,06,085
558,558,2672 Cropley Avenue,San Jose,CA,95132,37.4037539,-121.8806092,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14082624444,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-121.8806092 37.4037539),Santa Clara,06,085
559,559,3098 McKee Road,San Jose,CA,95127,37.37470090683156,-121.8356651895666,Carry Out and Delivery available. Dining Room closed.,14089233260,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-121.8356651895666 37.37470090683156),Santa Clara,06,085
